id,user,timestamp,commentText
UgybaSZTCoJVHxMnbMB4AaABAg,Maggie Pru,1535502160123,Does anyone have any information about the influence of drug use/ drug abuse on traits? Like e.g. cannabis making you less conscientious or LSD making you more open?
Ugxw13wx7ki2dmBMVBF4AaABAg,Julian Smith,1533342160145,I did Peterson's personality test and I had the lowest level of contientiousness. It said in a room of 100 people I'd have the lowest level. How can I shore up this weakness? I'd like to have the things that being contientious brings.
UgxJikfqmMEiw_pd8v54AaABAg,Audio Garden,1533342160157,"you would have to be incredibly stupid to watch these videos and think :: ""AAGGGHHHHHRRRR NAZI WHITE PRIVILEGE BASTARD LEADER!!!"""
UgwDv78YasF8Ts1Qpch4AaABAg,Sebastiaan,1533342160166,Can I just listen to you forever? thanks
Ugy9qHItuL-iOcF-89p4AaABAg,Pritesh Chavan,1530663760183,please subtitle
UgzDwWxH7h4T3EWxKWZ4AaABAg,Samuel Montenegro Serniotti,1530663760214,"Oddly enough, Im actually the other way arround, im really high in Openness (top 10%) and really low in Conscientiousness (bottom 10%) BUT IM STILL CONSERVATIVE to my surprise.

Im conservative because I got to realize that seeking to have some order and routine in my life gives me a better living, and with that I can become better. 

Chaos is good when you need to find things to help you, but when those things were already found and they proved that they worked for a long time, then it makes sense to have them in your life. Take them as something to step on, then grow from it."
UgyJvHgfTa-z099igch4AaABAg,Phi6er,1530663760261,"When Evil Kermit is talking about conscientiousness and disagreeableness, it sounds like he is talking to me directly and describing exactly what kind of person I am. It's kinda scary how easy my personality is to categorize."
UgxB8iL-1y7OJGdXowV4AaABAg,J2prime Phone,1528071760273,"Wow. The Disease Prevelence to Authoritarian Tendencies in a popululation correlates...  wondering about links to boom in mental illness... and the so called 'stigma' on mental illness - which consciously or subconsciously relates to genuine fears about transmissable causes (parasites, poisons, environmental factors). Say in schools in the US - the rise in 'adhd' depression etc... and Zero  Tolerance..."
UgwJqC8SS3NSVni6AEJ4AaABAg,john doe,1528071760295,"Conscientiousness is a state of being. It’s being in a routine.

I’ve seen conscientious people completely fall apart and become the opposite.

Military veterans, college drop outs, etc."
UgxDMHdvG2p_1HH1-8B4AaABAg,Omnipotent Apple,1525393360305,This video broke down my personality so fucking well lmao
UgxkxhKHld3rBusxTAp4AaABAg,Ryan Ross,1525393360317,"I have been a libertarian for 9 years. But on your personality test and multiple others I am 0th percentile in Conscientiousness and 85th percentile in openness with 95th percentile in intellect. Traditionally I've been very socially liberal but fiscally very conservative. Recently I've become more socially conservative(outside of politics) for rational reasons. I am completely against everything the left stands for but I have all their personality traits, except for agreeableness. I've also read studies that libertarians tend to have higher openness, lower conscienscousness and lower agreeableness. I always thought we don't want structure in the market because of our low orderliness, on top of reason and evidence of course. Or perhaps intelligence can transcend personality based pre-dispositions in political views. I value order, hierarchy, traditional family values etc. But all because I've developed those views from learning about history, economics, biology etc.  But that doesn't explain why there are people on the far right and far left who are very high IQ but there personality bias seems to overpower their reason, and their reason simply rationalizes their bias."
UgxV2_dxL2jYdSxtf6Z4AaABAg,Di :3,1525393360324,I am 98 percentile orderliness 😬😬😬 now I am worried lol
UgxCjGdIvGMGf1GuqxF4AaABAg,Judson Joist,1525393360337,"On the Big5, I always score high on both Conscientiousness and Openness. My D&D alignment (which corresponds with the Nolan Chart) is ""Neutral Good with Lawful Tendencies"" and I define myself as a ""nationalist"" (but because I believe all nations should be free). Nationalism is Lawful Good. Fascism is Lawful Evil. I advocate ""rebel nationalism"" which is in opposition to socialism, fascism, and globalism.

My MBTI type is INTJ (turbulent and highly sensitive), but Big5 says I'm most likely an ENFJ. I'm only ""conservative"" in the constitutional sense."
Ugx_aRGzno0VUWo12SJ4AaABAg,mav45678,1522801360353,"Love the contrast of happy, enthusiastic sledge dogs vs people told to do phone sales. Very comedic picture."
UgzBR5uANmY0-6i68U94AaABAg,Greg K,1522801360366,"Thank you for posting your lectures for free Professor Peterson, I've learned so much!"
