id,user,timestamp,commentText
UgxMoNn84-Vh3_VP1Sl4AaABAg,Worthless Goat,1535463537659,Cant even handle life on tutorial island mode difficulty
Ugw02-8Sz5h69n3BqXV4AaABAg,Flash .D,1535444637665,“What is a legacy? It’s planting seeds in a garden you never get to see!!” Sorry.
UgxiqM6l_qu3um_SNWF4AaABAg,Chi Huang,1535444637673,She’s gorgeous that’s why she says “looks aren’t everything”.....how hypocritical.
UgzlXtkDWYqeON731rd4AaABAg,Rolroorlo,1535441037683,"Thats fake! How can they be insecure, having physical proof of they being pretty, i dont buy that, if there is a group of people that has real proof of ""being pretty"" its models, i dont buy that you are insecure, you look over the shoulder everybody when it comes to physical appearance, 0.001% of men are pretty enough for you to be partners, so yeah, thats not insecurity"
UgwI_yV7rII9tJkOfY14AaABAg,Rolroorlo,1535441037695,"Doesnt matter race if you have symmetry and you know it, youll have the option there if you have the symmetry"
Ugw1w9JlmSfsO0HTA7h4AaABAg,GhostCat,1535437437705,Try being an ugly girl like me then... men only value pretty women.
UgzW0lz4-hQt8QcsXx94AaABAg,FX UNIT,1535433837717,genetic lottery HAHA! what amazing modesty
Ugzgk-bBlFAQDMF1xkV4AaABAg,Zep Tepi,1535423037727,Your message was beautiful and powerful. Great job!  It's a shame that so many are bound up in self-hate that they totally missed what you were saying. Ironic that they couldn't see beyond your physical beauty.  It's clear that you are even more beautiful on the inside. 😘
UgxEZpmGkz8gul8PgIl4AaABAg,Dew Dropz,1535412237730,I feel she needs a hand to let her real self to come out! Shame! This is what we create! All fake! All lies...
UgyDEbV0nJ-1LDvT2Bd4AaABAg,Lukkassu,1535405037740,"I dont mean to be mean but this is kind of equating to the annoying pretty girl in school who never shuts up about being ""ugly"""
Ugwem7x9ynJ_-THoAGt4AaABAg,Vamsi Kolli,1535383437744,She's nervous.
UgxYYzyrnMqUFxCum4F4AaABAg,Hosoi Archives,1535379837753,I'm not sure what I just watched
UgxGeFLmETsowUCPP0x4AaABAg,Dirty Saint,1535379837765,"Bones aren't everything. Believe me, I'm a dog."
UgygT2GWPmpxM4HU1xZ4AaABAg,Frank Sawyer,1535379837775,Beauty isn't everything.. but it is important... being an ugly man like me... means women are not attracted to me.. that they don't want me... that no matter what.. unless I was RICH... I will probably stay alone the rest of my life.  I'm 56.. so my life is almost over.. but much of my life has been alone because women don't want me.   Being good looking isn't everything.. but being ugly and unwanted is devastating.  I haven't touched a woman in 7 yrs.
Ugyl-paIBYI6yNdZQsV4AaABAg,Sude Dilmen,1535379837779,"Looks are everything, believe me, i'm ugly"
Ugwzk8Amf6JPctmlpx14AaABAg,Jake O'Leary,1535379837788,"""And they are probably the most physically insecure women on the planet."" OH FUCKING REALLY LOOOOOOL wtf"
UgwfvgZWzTdK6AiIncF4AaABAg,Jake O'Leary,1535379837798,I want there to one day be a way people can experience other lives and conditions. I'd ask this girl to walk around 300lbs heavier than she is now or have severe scarring and see what she learns from that.
Ugwp-WcMRt15owUO2J14AaABAg,Carley Christie,1535293437802,"I thought I was going to watch something I already knew, because I know that looks aren't everything. I don't think I'm ugly, I don't think that I'm cute. I don't care what I look like, because I know it doesn't mean anything to who I am inside. There was so much truth in what she said. I was shocked to hear her say some of the things that came out of her mouth, and that made it an amazing, empowering, and unforgettable speech. I enjoyed it a lot."
Ugyzac8JplYLo1DGcSJ4AaABAg,David Garcia,1535207037811,so much salt in these comments
UgwcA4pIN5dFIWVOJoB4AaABAg,Dr. Rich,1535207037820,You are AWESOME!!
Ugwf38ISFHxwzmnhJ0B4AaABAg,Michael Reitzenstein,1535207040759,"Ironic, it is what the publishers THINK is beautiful. I think this women is common/average."
Ugx_pqvd7d3Nq3qmCrN4AaABAg,VultureClone,1535207040770,"Getting upset that pretty people are pretty is pointless. There will always be people better looking than you that others like more, who get along better in life because of how they look, so what? It is what it is and there's no changing it.  Beautiful or not, this woman was talking about something important to her and I have to admire her for that."
Ugy9gIo5GFDX-9Xyn-V4AaABAg,Cristina Martinez,1535207040782,8:30-8:58 were the truest words she said.
UgwfqtZ6bjvYsd-tRZh4AaABAg,Kevin Vance,1535207040787,"""Intelligence isn't everything to me, I'm a theoretical physicist""

""Strength isn't everything to me, I'm the heavy weight champion""

""Speed isn't everything to me, I'm an Olympic track star""

""Looks aren't everything to me, I'm a model""

Lol"
UgzCmn5YbO1gg3CSLft4AaABAg,Cultural Observer,1535207040796,"Physical beauty is only skin-deep, but ugly goes all the way to the bone. 🤔 [FYI: Ms. Russell is correct in her comments]"
UgxlSQJaD1l_c1fjAeh4AaABAg,Mary Grace Vicente,1535120640805,i cant see the real point of this talk...
UgzYoU4lgPxoeB-kyMl4AaABAg,K MV,1535120640811,Cameron is as likable as she is beautiful. Good talk.
UgyUKxUrfpx62tNQXop4AaABAg,dennis richard,1535120640820,contract wash comment theoretical mind accomplish practice confess.
UgxyFdVrWZW1pIbNQVR4AaABAg,Margi Smallwood,1535120640829,"It was interesting, but I'm not sure I learned from it"
Ugzm46t4wAmy-8-9r1R4AaABAg,Michael Smith,1535034240841,"As a former public speaker myself, I know how incredibly difficult it can be to talk about areas that we either feel shame or guilt about. I commend your courage, your honesty, and your integrity in doing so. Thank you for being you."
UgwIufFM76mAJU-YfOR4AaABAg,Mort,1535034240852,Wow she was nervous what a champ for pulling through!! I would have fainted from a panic attack
UgxY0J7j6ObU5m0nSA54AaABAg,Paul T,1535034240857,Young black males stopped and searched! I wonder why.??? Ironic that she then goes on to say that she researched her talk!!!!
Ugyh2W3opCKgrmqpmBR4AaABAg,Groo Vin8tor,1535034240869,"She left out the most important aspects: 1. Getting older, everyday becomes worse as beauty fades. 2. No partner will love you (for who you are)"
UgwKABD1WZjWDhdRNSx4AaABAg,Francis Walcott,1535034240878,Bullshit !!!
UgxARduGnDJg4-QhIJl4AaABAg,rgb2718,1535034240888,Good talk. Too bad it went over the heads of most people in the comments section.
Ugw9_L3u7xJi1gxjI3N4AaABAg,Hannahpauline,1535034240900,"Looks aren't everything,"" said only the beautiful people.
Maybe coz it's true haha. And looks are also visible in builds, smiles, quirks, movement. Anyone can be beautiful so long as they are confident and try to live up to who they think they are ;)

Also, confidence is overrated haha."
UgyOGy4MxpR8AoPYK_N4AaABAg,Brian Melvin,1535034240912,Shouldn’t an ugly person to be giving the talk?
UgzNaWIKGOP4SPIL5K14AaABAg,Naveed Muhammad,1535034240923,Beauty is in the eye of the beholder! Many people don't find tall skinny white models beautiful! White people are not just privileged in modeling but everywhere else and in every other profession!
UgwAFKTilvYzALDFDNJ4AaABAg,Maddy Wade Films,1535034240933,"Speaking truth! So bold, thank you."
Ugxnn72_wSgh3PWmr2F4AaABAg,truth seeker,1535034240936,Shes a victim of her good looks.  As everyone else is of there current situation. We re all victims. Yeah!!   Where are the sjws when we need em.
UgwAqtqY_PJ-qCTVBN94AaABAg,prototype-a,1535034243006,That is said by the beautiful lady. That is not beautiful as one logic.
UgwFJ3LM2SZl9RzOZc54AaABAg,Himangshu Bordoloi,1534947843021,"""Looks aren't everything""- Model
""Money isn't everything""- Billionaire

 ???????????"
UgxMsXytrrz1OvAJXgR4AaABAg,Seth Anuar,1534947843032,Everything arent everything. Whytf r u thinking that something will give u everything.
Ugx6ASonMDiv6aS1ekp4AaABAg,Berceanu Catalina,1534947843042,"How would it be if one day you'd wake up beautiful, perfect hair, body, nose, lips and in the same day you'd find out that you don't know how to write or spell correctly or you read so much slower or you can't make those smart jokes anymore? 
Yeah, at least you're PERFECT."
UgxtasigMMuKNmTBvrt4AaABAg,Michelle Graham,1534947843050,"There's no justice or fairness in beauty, and that's the point. Hard pill to swallow."
Ugxv54RPAIgOd71GL2R4AaABAg,Per Sørlie,1534947843057,She looks like a model... not sure what she wishes to tell.
UgyV2ohW0UGas7wDNvp4AaABAg,Sam Da Man K-man,1534947843068,"Not a good intro, sorry... the whole world gets to see her in undies, and she comes out for what's to be a guts-bearing talk, shows her body for a few seconds, then puts on a long skirt and a long-sleeve top.......? I would rather she did the opposite! Come out covered up, say ""this is really how I'm comfortable, but now I will get uncomfortable; since I'm talking about modeling, I'll do the speech dressed the way the industry wants me to..."" SOmething like that. A model talking about modeling and putting on clothes after coming out in a short dress does not make sense to me... I lost interest in her speech, but still listened to the rest........"
Ugywmvw1hEcZEWRjw8F4AaABAg,Kimmie Lee,1534947843083,She was in VS show ? Wow !
Ugw5oiE2iHY99dwd_XZ4AaABAg,Louise Von sparkles,1534861443093,"This is soooo true, this perfectly describes how I feel. It's not an achievement it's luck there are so many better things to aspire to be. Being pretty is nice but it's not important."
Ugzj7Had5bcK66-sY_h4AaABAg,Kevin Kundra,1534861443104,"4:05 ""Inventor of the next internet??"" 
Now I believe you are a model"
Ugzn2u0psO9jBfrLWxV4AaABAg,jonathan chow,1534861443116,"Your topic sentence is bullshit. OFC a model thinks that looks are not everything, cause you have it, so it is not the thing that holds you back most in life! Like a billionaire who thinks that money is not everything, cause they have it and another thing is what holds them back most in life. Your title should be, ""looks r important, but learn to love who you r"" or ""looks r not everything, ... is"""
Ugy0hFayiaTJr6b_xVh4AaABAg,Alex Conjurint,1534861443127,Her breathing makes me nervous.
UgwvkqlI93KR9kKR0WJ4AaABAg,Bianca Evans,1534861443138,This comment section is so infuriating!!
Ugz1DFbrZfIwdCl2iAZ4AaABAg,Epyon2007,1534861443142,"Wow, I got to say I impressed her eloquent flow of words, her discomfort of knowing the reality of the real world we live in just simply beautiful."
UgyRtAXdoCodlKVfz6V4AaABAg,Vittoria Colonna,1534861443160,Very nice young woman. Humble and intelligent. I actually admire her more for her good manners and humility than her looks.
UgwNqwcxBNwJKYubksN4AaABAg,LeGeNd,1534861443162,"Looks are what make or break first impressions. It might not be everything, sure. But when people decided you're not worth talking to, Your chances of them getting to know you and change their mind is gonna be tough when you are going to be shot down before you even start introducing yourself."
Ugx2Mwc1J7zDY_GdIWN4AaABAg,peter wright,1534861443173,down to earth lady with a brain
UgxgzyeiYk8aSsdCS8F4AaABAg,isodoublet,1534861443182,"""Looks aren't everything""

> Proceeds to explain how looks are, in fact, everything."
UgzHPG5n41k3v6gxM3B4AaABAg,Asdfkill101,1534861443200,Yes ofcourse
Ugw0VF4pDSTdjJcVBRt4AaABAg,Mattis,1534861443214,If you Always was beautiful we will Not be very grateful for being beautiful or See it AS Something so positiv cause you never experienced The other side. It goes The Same with allot of other Things for all of us and ITS normal. Also there definitly are negativ Sides to be beautiful too for Sure.
Ugzrzt80ZzoBt0NXCRF4AaABAg,Aras Gmd,1534861445778,"Telling ur gf to stop caring so much about her diet, hair, make up, etc is like putting a bowiling ball on a tall uneven shelf and then to stand under it v_v"
UgwQYkMFCDWXt1FpOJh4AaABAg,The lover of DIYs fuzaie,1534861445788,her breathing in the beginning is kinda annoying lol
UgyHtcC_t-Wf8H-nfQl4AaABAg,Feline Fillet,1534861445801,"We will always be attracted to attractive looking people, unless our eyes are scooped out. Sight is our dominant sense and there are very few people out there who will willingly scoop their eyeballs out. It's unfortunate, but it's just the way it is, someone will always get the short end of the stick. Equity doesn't exist, deal with it."
UgxWWEsc-tq76t6MQPt4AaABAg,Ben Dore,1534861445821,very courageous person . I have a lot of respect for her .
UgwE1oGZ95CwY7Z7vSV4AaABAg,Jeff Ultra,1534861445830,"What is this crap, she has what people would kill for but shes to stupid to be happy don't believe this crap."
Ugwk9dx_fevgpFGzl3h4AaABAg,Mel S,1534861445836,Everyone's talking about her advantages of being pretty but no ones addressing her advantages of being white.
UgyK3AlwlBM1n_v4Wox4AaABAg,ARESSEA WILD SEA CUCUMBERS GLOBAL,1534861445847,"Most models work for capitalism... anyway it’s good if you quit your job, cuz u seem like hate showing your body...anybody know all those stuff is fake. Haha."
UgyllzADOf9nIMSemu94AaABAg,Manny Calavera,1534861445858,"I'm no model. But I believe being tall, symmetrical, with good skin etc. has made my life quite a bit easier. It doesn't count for as much after high school, but I can honestly say that I have enjoyed a lot of access to things that not everyone around me had. I am not particularly funny, smart, charming nor am I as athletic as my look would suggest. I got access based mostly on my looks. It has been a boon throughout my life. That said, I would not say I won any genetic lottery. I have always thought of exceptionally intelligent people as the ones being born with the biggest advantage in life."
UgzGhlHU9Ud1uLBtZCN4AaABAg,Sharon Rose,1534861445871,"Please could you guys take a minute to subscribe to my channel? Videos coming soon, I promise 🙏🏽❤️"
UgyBTNxu1QYZ3jqHrWt4AaABAg,First Last,1534861445885,Not the first outfit change
UgzFJrbCkt-7VhPbxTt4AaABAg,Sandra Gainsbourgs,1534861445897,"She is confirming the sad truth that looks are very important. So, do your best to look good:)"
Ugwo6W_RqVjEwylF-7p4AaABAg,ninad thorat,1534861445909,they are we always say that but subconciously they are.
UgzJzvXgcISv3pW5JKB4AaABAg,cutelonelygayasian,1534861445921,If you're not gonna say something nice don't say nothing at all. It's that simple.
UgxNj23uGXAhV7Q1Sl94AaABAg,Amanda Conley,1534861445935,This lady needs to meet some PCOS sufferers and then try giving her talk again.
Ugx8_kppsf-PKuRpg5p4AaABAg,Michael Brooman,1534861445943,"The idea that she has as advantage is an illusion. The essential limitations of being human are still in place. She's right in a way; looks are terribly deceptive. It looks like she's successful and lucky, just like it looked that way for Michael Jackson. The TRUE story is actually elsewhere."
UgypBZTXsNN5cdgfidx4AaABAg,Brian Cunningham,1534861445956,Wish it was longer!
UgzypZxUD3D8EkSSfxB4AaABAg,MelloW •,1534861445967,Cute.. she thinks she transformt with her good bone structure
Ugw8lPamJKGqoJkoa_x4AaABAg,Daario Leon Itherael,1534861445970,"yeah, everyone's life is different from others because God close the window for you when open a door! so perfect is just a ideal situation or dream people wishing. you can't get all goods without pay a price."
UgzyVaKoOOqGlgl-BnF4AaABAg,Gabriel Roig-Francoli,1534861445980,Terrible title. Completely misrepresents the video.
Ugzwt8kLWmp5jqZR3TB4AaABAg,fifth estate,1534861445993,"her ""boobs"" are waaaay to small... too bad"
UgzWjk284PvPCxOICDN4AaABAg,Corek BleedingHollow,1534861447077,I wanna sleep with her. She's so hot.
Ugy44v7qGx-kyrAtlb54AaABAg,Elisabeth Spaeth,1534861447091,"Almost all of us can look and feel great if we would ditch animal products! Here my free list to a happy healthy gorgeous life:
Forksoverknives.com

PlantBasedNews.org

PCRM.org

VeganSociety.com

Nutritionfacts.org

Provegan.info (select English) 
  
Peta.org.uk ""vegan starter kit""

Animalaid.org.uk 

Carnism.org

Animalsaustralia.org
5min guide to cruelty free living

GentleWorld.org
Great info about vegan pet nutrition 

Cowspiracy.com
Co produced by Leonardo Di Caprio

Search on Google/YouTube:
John Robbins
Philip Wollen
Prof. Melanie Joy
Dr. Will Tuttle
Prof. Ben Moore (Astrophysicist occupies Einstein’s chair at University Zurich and veggie from Birth)
Kathy Freston
Dr. Neal Barnard -
Dr. Dean Ornish
Dr. John Mc Dougall
Colin T. Campbell 
Michael Greger
Milto
Richard Oppenlander 
PlantBasedNews
James Cameron Vegan
Ellen De Generes Vegan
Martina Navratilova Vegan
""Earthlings""
""Forks over knives""
""Cowspiracy""
""What the Health""
“Land of Hope and Glory”
""H.O.P.E. What you eat matters
“Diet for a new America”
""Meat the truth”
PlantBasedScience London 
Famous Vegans
Will Tuttle Google Authors
Mic. the Vegan
Markus Rothkranz (nice guy, a bit crazy but truthful, has the best & easiest chocolate recipe)
The real truth about Health 
(Brian Clement from the Hippocrates Institute in West Palm Beach, where Venus Williams cured her autoimmune disease with eating plants)

Books:
Colin T. Campbell, ""The China Study""
Alicia Silverstone, ""The kind Diet"" and ""The kind Mama""
John Robbins, ""The food Revolution""
and ""No happy Cow""
Chris Karr, ""Crazy Sexy Vegan""
Ella Woodward ""Deliciously Ella""
Greek & Greek, ""Sacred Cows & Golden Geese""
Kathy Freston ""The Veganist""
Melanie Joy ""Why we love dogs, eat pigs and wear cows""
Michael Greger ""How not to die""
Food Inc.
Peter Singer ""The life you can save""
Will Tuttle ""The world peace diet""
(In German: Ernährung & Bewusstsein)

Care2.com

Notmilk.com 
(lots of links to studies on why cows-milk causes diseases)

Veggiepets.com 
for ordering vegan pet food

Giveasyoulive.com
Raise free UK charity donations  when shopping online at Amazon, Ebay, etc. etc.
(please not for Cancer Research UK, British Heart Foundation, etc. as your Money funds up to 46% of animal testing. Which is very harmful for humans. We would not have aspirin or ibuprofen as they failed the animal experiments... but still have asbestos as animal tests showed it was safe...)

Buywholefoodsonline.com

Notfrom.com
Ethical one stop online shop

Gerson.org (cure for cancer etc.)

Barnivore.com
vegan wine and champagne etc.

In German only:
Albert-Schweitzer-Stiftung.de

Provegan.info

AnimalEquality.de
  
Vegan-News.de

Peta.de

Twenty4vegan.de

Elisabeth Spaeth
""If anyone wants to save the planet, all they have to do is just stop eating meat, dairy, eggs... Going vegan takes care of health, ecology, famine and cruelty in one shot"" Paul McCartney.
Check out his video ""Glass Walls"" at www.Peta.org.uk and read the book ""the China from Study"". Great
The best way to get started is www.provegan.info & www.gentleworld.org

If you go vegan your Strengths become stronger and your Weaknesses weaker!

Consume Cruelty 
  Suffer Cruelty 

(And everything that comes from an animal is cruel)


           No matter what the problem is
                    the solution is vegan!"
Ugxz6X8ByMuabG3xdgl4AaABAg,DrumWild,1534861447102,"Looks are not everything, but there is no one thing that equates to ""everything."" Looks will get you better treatment, higher pay, more opportunity, more dating and mating options, and more open doors.

Money isn't everything, and does not buy happiness, but I do feel the comfort that is afforded to me while crying in my Mercedes."
UgxTBmACkNnhDHOZhq14AaABAg,Nile Alegato,1534861447105,I watched this for the nth time now.u
Ugw82Vizfga8-U5GLOp4AaABAg,cc360,1534861447116,So she is blessed with good looks. But complains about them. Give me your good looks then. I'll give you my ugly and we can both be happy. The grass is always greener regardless of your situation.
UgwJqepJMjuLm94RHhF4AaABAg,Dope Videozzz,1534861447126,Money is not everything trust me I’m Bill Gates
Ugw-m9L4_7YgtWdyjwl4AaABAg,Samuel J Rees,1534861447133,Ted Talk?
Ugyd2m_dEnbzmPzl3vB4AaABAg,Serenity  Hamilton,1534861447143,So when an ugly person says beauty isn’t everything they’re lying because they secretly wanna be pretty but when a pretty person says beauty isn’t everything you don’t believe because they can’t possibly know since they haven’t experienced the other side? Lmao can’t win with the comment section
Ugz9bAn-jvoE0cGMKQd4AaABAg,Jack Skellington,1534861447153,"Good for her for speaking out about this. There are so many youths who are vulnerable to the subliminal messages about ""beauty"", and that needs to stop. No matter what you look like from birth or even after suffering a disfiguring injury, you are still beautiful no matter what anyone says. It's personality that matters, not putting a ""mask""(makeup) on our bodies to hide our ""ugliness"". Of course if you wear makeup because you want to, that's perfectly fine."
UgzSARpblcDmEnPRNot4AaABAg,Noyan Ozkan,1534861447164,Overdramatization.
