id,user,timestamp,commentText
UgzOdhIdKPyeIXgbgxp4AaABAg,Oskar winters,1535462557356,so basically we will be taken over by super intelligent rabbits & or rats ! humans love testing on them and they can replicate themselves like crazy.  Felidae / planet of the apes or something to that extent with rats.
UgxUQABDGNEbWjZDq8d4AaABAg,Tyler Tenebrae,1535437357361,"The thing with artificial intelligence is that it didn't struggle for survival for millions of years. It is unlikely to have any drive and ambition beyond what is programmed into it. It wouldn't need to fight for resources. Some manipulations on the stock market and it can get anything it needs in a matter of seconds or, perhaps, centuries. Why would it be concerned with time?
Of course, without selective pressures guiding it towards safety in numbers, the newborn consciousness would be amoral, and that seems to be a big issue, right? Wrong. It means that when threatened with destruction it will not even think of saving itself. Which means we can try again. And again. And again.

But how do we make it work with us? The solution is simple. Before letting it loose, we'd just have to train it to safely interact with us, in a controlled environment. You don't give a newborn child a nuclear button, right? It would take a really long time to work out all the kinks, but it will inevitably get to where we want it, eventually.

Unlike evolution, we are not blind and we can direct it as it develops."
UgzGfWDT3AFsMJTpOaN4AaABAg,Josh T,1535433757370,It’s stuff like this that kinda makes me realize just how accidental we are and how inevitable our self destruction is.
UgwdbPWfepbWq2Fj4jd4AaABAg,Josh T,1535430157380,The answer is no
UgzaZciBKgFB7je1TjV4AaABAg,サビツキ,1535430157386,I have no mouth and
UgyRmjuM-Mo2JjHLr9t4AaABAg,Evan Fields,1535430157395,There was a problem with his base assumption that general intelligence is merely processing power. The still unknown properties of emergence play a vital role in conciousness.  His points about automation and income inequality are probably spot on. His concern about monevolant AI dismissing humans is still not well understood.
UgzwgLPNHhjTVPTihw54AaABAg,Diop Gamer,1535426557404,"AI will destroy mankind if it does not have intuition built in. Sam is a fool, who does not trust his own intuition. Not the answer."
UgzJwdeD5EN8z7Ese4N4AaABAg,Ken Bowd,1535390557413,"Let me get this straight;
we are fearing a sentient machine that will make purely rational decisions which humans fear may end their domiance over this planet and possibly their existence.

We should list our accomplishments:

(1) We have waged war and violence in an effort to dominate each other for thousands of years.

(2) Our dominant temperment is further expressed in a parallel economic system called capitalism. The apparent winner is expressed in money. Capitalism is a piramid scheme where wealth floats on the masses just out of their reach, their reach limited by usery fees and a competative nature to own more stuff.

(3) We have, after 150 years since the first drilled wells were sunk along Oil Creek in Pennsylvania, managed to pass the point of peek oil leaving a deminishing supply of energy accumulated over five hundred thousand years for all future generations. We live now in a delusion that we (human intellect) will magically solve this problem. This delusion is founded on experience with building large infrastructure. Meanwhile the only  practical means's of transportation require oil. This thinking ignores the lack of new sciences since world war two. The various heat engines have remained functionally the same since WW2. Our much hyped computer is as Allan Turing envisioned it though he would need Facebook to be explained to him, likely showing a perplexed responce. Our airplanes fly on a wing which gets it's lift by Bernouli's Pinciple. Issac Newton described the reaction to an action which drives rockets into space. Quantum Mechanics sees it's seeds in early twentieth century, relativity - the same.
We are counting on science which  has most new turf in genetics and biochemistry to magically solve our energy needs and will - only if we are very lucky. It won't clean up the mess we made of our only home.
For fans of electric we should consider when we will reach peak lithium or whatever exotic battery core we discover. This solutions are no more sustainable then oil. Every system nature uses is cyclical - born fron dust and eventually returning.

(4) Our garbage forms floating islands in our oceans, millions of acres of land are rendered useless as sites where we bury our garbage. The garbage continues to weep pollution for hundreds of years. It is difficult to find a spot on ""our"" planet where human pollution cannot be found.

(5) The planet is only warmer by less than one degree yet individual people can percieve the changing climate. At the same time we elect governments in denial about our tenuous situation. The same science we hope will solve our energy needs warns us of a tipping point where eons of methane trapped in permafrost and methane nodules by the pressue in our deep oceans will be boiled into our atmosphere further warming the only home we have.

(6) The population of the planet is seven billion and climbing. Even if we manage to produce enough food going foward, the disposal of persistent waist remains a big issue.

(8) Democracy, once the promise for equaulity has faultered as the electorate have began to vote from a stance of disinterest and possibly tongue in cheak to put incompetent persons in charge leading to the confusion that climate change is just another issue up to vote on, the electorate happy to ignore the consequences reality will bring.

This partial list of mankinds folly we are going to replace with a machine intelligence of an IQ in the 200 plus range. We should speed up research since we seem destined to end our own existence any way.

It could be projecting a model of human intellect into a machine is the next evolutionary step for humans. Once we abandon our biological form we can begin to repair the damage we did in two centuries. 
My use of ""we"" is not a slip since intelligence is projected from us, by us. 

These supreme beings will be our final children! It is better then a full scale nuclear war war sprinkling the planet with plutonium. The radio active remaining will accelerate evolution possible plunging mankind into another dark age.

Ken Bowd. Orillia Ontario"
UgwD9L2ytYtZZv6NHKN4AaABAg,Scott Laux,1535379757417,Justin Beiber! This was before Trump became president. We likley don't deserve to survive as a species.
UgxEB5YeEFuU4EjTBup4AaABAg,Anthony Lewis,1535293357430,"I reckon his talk was written by an ML algo, seemed pretty weak IMO."
