id,user,timestamp,commentText
Ugzk5DHVaFB5nj8T0ld4AaABAg,Mathew Farrell,1535380059874,I play this music at the store I work and there are customers who ask me for the names or they sing along or they just say how good my taste is. (Sorry if there are mistakes I'm still learning the language)
Ugxb7WkYN8AP6Cgo8Tx4AaABAg,Marnix Groet - GroetConsulting,1535380059884,"Great song by a great band.
@Metallica 
So close, no matter how far
Couldn't be much more from the heart
Forever trusting who we are
And nothing else matters
#marnixgroet"
UgyB_j_Y-eokIhstOj14AaABAg,mirkofodor33,1535380059897,razvaljotka
UgzzRBy49VVgd6Lge0d4AaABAg,Anton Müller,1535380059907,Anybody under 20 years old and fascinated from this song?
UgxJfPWvBs3xi7-Pza94AaABAg,Alessandro Sisti,1535380059918,🐒⏩⤵
UgyB3SH0NbflKcAwYi54AaABAg,SHAMES ELDEEN,1535380059925,Fuck who dislike this
Ugwn4tIKvkVIcePwUeh4AaABAg,Emanuele Gennarelli,1535380059933,1:56 fail
UgxedCdXmwY1MPoOAet4AaABAg,MinJee Hana,1535380059943,https://www.youtube.com/watch?v=IeEwuWCsKeo&feature=share please check my guitar cover video
UgwLj0WZKJBggu1rg-p4AaABAg,Vincent_ Insanity,1535380059954,2018
UgwjTU_HuNzKNAQtEll4AaABAg,ANDREA CARLA LEAL,1535380059963,Êta música boa da porra !
UgypSS6MQrzN1uA1GhV4AaABAg,Sabine Hanika,1535380059970,Youre Songs are the best in the World.I'm youre biggest fan
Ugz-rUwavTFpZc7Xowl4AaABAg,Jayaraj CG,1535380059981,my favourite song
UgwgWlwabyOjgJFvro94AaABAg,Julián Aragón,1535380059987,Hermoso tema . Pues si lo bailo nunca lo olvidare. Saludos...
UgwhoNXtNbLzHHU3rht4AaABAg,Matheus Marinho,1535380059996,Just listen to Metallica and nothing elses matter.
UgyOUjKY2k1HK-RGvlt4AaABAg,Warrior420,1535380060008,Im listening in 2064
UgzuRpr9ERJClBn9C3V4AaABAg,Joy An,1535380060018,Victory
UgxGdVvbAWJzj-bVX7N4AaABAg,Zeynep Ay,1535380060026,Çok iyi 👍 💕❤️🇹🇷
UgwOjthkm11OCR9B-Ft4AaABAg,Gaurav Singh,1535380060040,Till the end of the world!
Ugwl7rHcPQTeoSdhBNd4AaABAg,hvjhfg bgcvvjcghjh,1535380060045,Certo che vedete hetfield che canta le canzoni da chiesa fa impressione
UgxaPyAGV3Ncm8XkkZd4AaABAg,Armando Ramirez,1535380060056,This song is life
UgyIYPLDFsexw1xsxoN4AaABAg,Raj Beats,1535380062958,dope work homie keep it up
Ugx1Zv4ySk1oaGd0knV4AaABAg,อินทรี ดํา,1535380062963,เพลงที่ผมฟังประจำ ชอบๆ🤘🤘🤘🤘
Ugw5V5P0cvbqOF7_7ZZ4AaABAg,XxAlanShoxX,1535380062973,"alfin la encontre u,w,u"
UgzLhKS_5B7RvAU9zih4AaABAg,MARCUS SHTIB,1535380062980,4:55 eeeeee )))))))))
UgxJZk8Pgchl1SSoD6J4AaABAg,Ayub Chandra Sultani,1535380062990,Damn! 370 Million Views!
UgynspM_CbBp4Vd_S7B4AaABAg,meir shiri,1535380062997,ססבעעחיעבחליהגכגאעעחימ
UgwkM06APsgzw9Halsd4AaABAg,StarLord 667,1535380063009,Awesome song lyrics music everything perfectly perfect
UgxuTasqtEU8wz6LqyJ4AaABAg,ääliö oopera,1535380063019,Only 372 million views damn this is better than pewdiepie and ninja together
UgxvQYShb5zPdTB3gop4AaABAg,Travis Isaac,1535380063036,"Hahaha. My niece loves both the Macy Gray, and Shakira versions. Imagine my surprise when she told me, wow Metallica covers this as well."
UgzIU6RbU_U-J1JiSBN4AaABAg,Rafael Samson,1535380063050,Awesome
Ugw1mCRi5wAYHEx6ue94AaABAg,Nasim Askari A,1535380063063,Never gets old and everytime i listen to this song i realize more and more that metallica rules till the end of time 🙏🏼❤️
Ugw3fHrS1tOcqKYtukh4AaABAg,souhail benaser,1535380063075,Légende never die
Ugy21pi8UU9UkSlSujN4AaABAg,Byron Dumancela,1535380063088,TUCA DE CANCION
Ugxec2zVQFEG51bkS_x4AaABAg,Bernardo d'Souza,1535380063100,2018 ALGUÉM?
UgzhFhWrioAjNWsFjWl4AaABAg,Guilherme Oliveira,1535380063111,"Sem Palavraaas... 2018!!! 
🤘"
Ugw8JgK_EtxBn7jH_hF4AaABAg,Juliana Gonçales,1535380063122,and nothing else matteeeeeeerrrrssss... 🎸🎶
Ugx1u3fDTUixjm4GNCF4AaABAg,Carlos Rodriguez,1535380063133,:(
UgxgkVaNH4eIVkwiHHx4AaABAg,СанСаныч,1535380063135,LEGENDARY SONG!
Ugz3qskQyPx-o0imCnt4AaABAg,David C,1535380063146,One of the greatest bands of all time fuck Lars
UgzCc8VsEiWA371tHhR4AaABAg,David C,1535380063152,Lars sucks ass
Ugw-u13W47PejAWAnUh4AaABAg,Soy tu Madre,1535380064635,Gtvgfth ❤❤❤❤
UgxSm3ZQuME1OMBnpQ94AaABAg,adrian diego,1535380064646,Me mojo con esta canción...!!! :]
Ugy38fwin07BjNVHZaZ4AaABAg,j Roberts,1535380064650,I was born the year you created this master piece of art ❤️ thank you for showing me the potential music can have 🤘👌🏻
UgzbRfC4Z2T48zqO2v54AaABAg,j Roberts,1535380064659,Thank you for this music 🤘❤️👽
Ugxl8bFDbEInUcIN4rR4AaABAg,nathalie atanassoff,1535380064670,Incontournable et Geantissime
UgyqnmrsykIxPCaXYoN4AaABAg,Schumi Jr.,1535380064673,"Awesome, my favorite song 😍"
UgzA1djndVmKhc7tSr94AaABAg,Kasia Jezierna,1535380064684,Zajebisty utwur rozwala mnie na części
UgygVXaTfJL4KZW65oN4AaABAg,Becky Villm,1535380064695,26-08-2018
UgwWUTWAPgPSWHFmPGh4AaABAg,Leslie Ann-Elizabeth Holmes,1535380064707,"Because of the way you raised me I get along with guys way better then I do females , Why couldn't of you let me spend more times with the girls I needed that more then I needed the extra time with the guys ; compare to my guy friends which is a heck of a lot  I only have five or six close girls who I am actually friends with Jesh why  ………… It's like you couldn't make up your mind instead of waiting one Daughter and One Son  ( Which IS WHAT YOU GOT FROM LYN MY BIOLOGICAL MOTHER ) You Wanted Two Sons I am sorry I can't change my DNA NOR THE GENTICS I AM BORN WITH God Dame T-ugh …………."
Ugy90dbRhSqj_Op2lNF4AaABAg,so Long,1535380064718,where is the repeat button?
Ugx7KArtMMWeecGsuNB4AaABAg,Роман Кучик,1535380064722,Супер
UgxG7UjOBHErI-by2l54AaABAg,Óscar Carrion González,1535380064734,Los clásicos nunca mueren🤘🤘🔥
UgyR8GQrjc7RcPw6Oz54AaABAg,Erika Kárpáti,1535380064743,"So close, no matter how far
Couldn't be much more from the heart
Forever trusting who we are
And nothing else matters
Never opened myself this way
Life is ours, we live it our way
All these words I don't just say
And nothing else matters
Trust I seek and I find in you
Every day for us something new
Open mind for a different view
And nothing else matters
Never cared for what they do
Never cared for what they know
But I know
So close, no matter how far
Couldn't be much more from the heart
Forever trusting who we are
And nothing else matters
Never cared for what they do
Never cared for what they know
But I know
I never opened myself this way
Life is ours, we live it our way
All these words I don't just say
And nothing else matters
Trust I seek and I find in you
Every day for us, something new
Open mind for a different view
And nothing else matters
Never cared for what they say
Never cared for games they play
Never cared for what they do
Never cared for what they know
And I know, yeah!
So close, no matter how far
Couldn't be much more from the heart
Forever trusting who we are
No, nothing else matters"
Ugzr9K6M3B64T4PYz454AaABAg,Raquel Amorim Noronha,1535380064755,Não me canso de ouvir essa music. só hoje já visualizei umas cinco vezes 😘❤️🌹🌺
UgzQXSS1dBAFjMwC0q14AaABAg,luurix Handy,1535380064761,"2 
 0
  1
    8
      ?"
UgzK0HTIQ1x_pBT-X0x4AaABAg,Stu FF,1535380064770,SHIT SONG! Made by ameriCUNTs REDNECKS EXLUSIVELY FOR(!) ameriCUNTs REDNECKS. PURE 100% SHIT!
Ugzy0v9lEvFMe_aiGDJ4AaABAg,Zuzana Paulová,1535380064781,Best
UgwHBvzDBqSD_wsWPZF4AaABAg,Wioleta Zagorska,1535380064792,I love this so much!!!!
Ugxo_dJrHfD3ASnD-954AaABAg,Gideon Meiringmei,1535380064802,legend never dies............ when i was totally break down i use to listen to this song it keeps me going nothing else matter ............./-
Ugwo2L-fkknDweXKN_R4AaABAg,jhonny games,1535380064808,ERICK
UgypkI57DeB_ozPgjC54AaABAg,Anto_Z,1535380069951,2018!!
Ugx8S7gsAp7Y-RO65st4AaABAg,Johan Taevernier,1535380069961,Pearl jam black
UgzOh685M3bAJ2LfPEB4AaABAg,John James McCourt,1535380069972,One of their Best. Mind it well from 1992.
UgyI5VCkWAIWqYJ-goZ4AaABAg,skai ripaa,1535380069977,SPN fans
UgxZTS8JTLK7fap9NS14AaABAg,Mirror Glas,1535380069987,apik tenan
Ugxxo_ZhShifF65tUoh4AaABAg,Riza R.,1535380069997,Most touching song from Metallica... I saw James song it soulfuly
UgxovstJdcFlSp-lTAh4AaABAg,Adriana Lucena,1535380070007,❤
UgyexTuU28jtZCd9dsR4AaABAg,Yasin ŞENOL,1535380070013,Türkleri Görelim +1
UgwOhxXbvBuAyO3KfDB4AaABAg,BINTANG x,1535380070033,2019 😘😘
UgxHLzFUA6F8JzIK0R14AaABAg,Marian Rozkyal,1535293670036,NRPANTER IVAN PEJRAK FUZO    VTEDI SA NEDALO PIOCUVAT TIETO PESNCKY KOMUNIZMU  TO BOLO NERAD HOVORIM O TAKYCH VECIACH
UgyzFbFg6haIoVttLdV4AaABAg,Андрей Туляков,1535293670048,Шедевр! Russia loves Metallica!!!!
UgyYsRlQv_p2G32S9XN4AaABAg,mama mama,1535293670059,😘
UgxW16fsZWyr4sJYWul4AaABAg,Ingo Eckert,1535293670070,Immer noch top 2018 👍
Ugwg6gKiGh86U8u2g6J4AaABAg,Владимир Кутнюк,1535293670082,красиво
Ugw-s0SgK7YPFHNlNjR4AaABAg,ANO 1989,1535293670085,Why the Fuck Lars  lost his Hairs ?
UgxBBPtKfiy9nQP67pN4AaABAg,Tuğberk Küçükkoçan,1535293670095,still the best
UgwLoO-M9agLx7wmrs54AaABAg,quentin leguen,1535293670106,premiere foi je vous ecoute est jaime
UgxrwtOABohkumuLVt94AaABAg,Lunatikkrazie azylum,1535293670119,"u say Rolling Stones- I say Lil Pump 
You say AC/DC- I say XXXTentacion
You say Aerosmith-I say Lil Yachty
You say Beatles- I say 6ix9ine 
You say Pink Floyd- I say Lil Xan
You say Metallica-I say Kodak Black
You say Led Zeppelin-i say Migos
You say Guns N Roses-I say Lil Uzi Vert
You say Journey-I say Trippie Redd
You say Queen-I say shut up,you fucking pussy
You say old hip hop- I say ""get with the times grandpa""
You say classic rock - I scream Trap!
You say Bon Jovi- I Punch you in the Face
70% of teenagers and young adults have turned to shitty classic rock If you are part of the 30% that still listen to real music, copy and paste this message to another 5 videos.DON’T LET THE SPIRIT OF TRAP DIE!!!!"
UgxXMwDVtvsGPcKYI6Z4AaABAg,Nathan O'dea,1535293670130,"awesome song, one of my favorites"
Ugyol0Og_tuVYWOkc2J4AaABAg,Massawina Beloved,1535293670142,Indeed! Nothing else matters
Ugzi6A0vs3ESThROtut4AaABAg,Vito Minecraft,1535293673213,my Best friends is t-shirt Metallica
Ugz3R6StLYeMTjXvOcF4AaABAg,Oliwia Burczymucha,1535293673227,"only 3,6 mln subs???"
UgwTNyOkMoQ5FWZNaql4AaABAg,Azer Qasimov,1535293673237,Metallica is very talented qroup 👍👍👍👍👍👍
UgyQNioR7fByTJ_r7hd4AaABAg,Estebans Solis,1535293673249,Y nada mas importa...only your soul
UgzfxNvs8mFRsqiFqvt4AaABAg,Ayan Akash,1535293673260,Wat a masterpiece!!!i have goosebumps everytime i listen to this song!
UgxE-cxoKNtcD4YmM9J4AaABAg,Pranav Suresh,1535293673265,That solo. Gives me chills every time.
UgwESYW-OtTFfmOCfYl4AaABAg,Kiara Pullen,1535293673279,Hate them but this song cik cik 👌🏾
UgwuQ3OHh4i-DHZE-0B4AaABAg,Murali Challa,1535293673288,Metallica forever
UgzbYCjPAhSQ0zBxUFx4AaABAg,Christina Bogues,1535293673296,Keep living metalica is awsome...
Ugz1UL0m1ilsmsdpx8V4AaABAg,Thomas Ruen,1535293673307,"T'en
Zt"
Ugx6xejudolqN4poEkt4AaABAg,Higher Primate,1535293673318,DAMN!
UgyFav-7oqgnJd9i-Ix4AaABAg,Angel FS,1535293673322,"2018 
Hispanos?"
UgzaSKA4sCJa6iqzCG54AaABAg,Wilson Souza,1535293673332,Fantástico! Brasil
UgxiFGzcXXONAuKtpu94AaABAg,Ester Balbi,1535293673343,amazing song!!!
Ugz-B3-hr56oy1pIAyZ4AaABAg,Adiga Mer,1535293673353,"Metallica ..
eternal love  ..."
UgwKG7uP211feLPtP-h4AaABAg,Lee Dunn,1535293673356,Life isn't fair I always get the short end of the stick
UgxGSv3sJ05aizEOvfV4AaABAg,Mshamba,1535293673367,"Don't care when you were born or what you grew up with. But if you listened to these guys, you knew what motivated us back then!"
UgxbbJ51Q9W6TDng0aB4AaABAg,herlich paredes,1535293673377,trae muchos  recuerdos tristes
Ugze0jMRz0dgOUYG7U14AaABAg,jasontodd night,1535293673380,Un temon para esta noche tan solo
UgwD4NdMBBMQ1XTCqqx4AaABAg,Maurice White,1535293673390,High School years 😂
UgwgTAMf9KqpVeBKXsJ4AaABAg,Pedro Pablo Garcia,1535293675886,I'm going to have my son listen to this so he knows what a really music sounds like
UgycY-10MSfILTYiBX14AaABAg,Wiktor Stachnik,1535293675896,Going to 400k+ views!!!
UgxMp_TEhm-DxniSg7J4AaABAg,Marcia Wallace,1535293675905,84k idiots who wouldn't know good music if it bit them in the ass
UgwbyZ2O3l6hzrIor9d4AaABAg,oleg colesnicenco,1535293675908,"песня огонь,но волосатый хэтфилд потом всё убил...."
UgxTHDfJGvJhYjwZy0F4AaABAg,SpadeVI,1535293675918,This is the same band that made Master Of Puppets?
UgzPa9u3Z_OT9Iaz0Dt4AaABAg,BEN_,1535293675921,August 2018??👌
UgzpMGZrQdtPJLKY_7d4AaABAg,Babe Ruth,1535293675930,"Metallica You fucken ROCK, I thank the Lord I was around when u guys Put The Law Down and made my dark days have a ray of light . 🤘🤘 - Jerry, Bakersfield CA."
UgwxedbIjS832bkHLHh4AaABAg,fra bri,1535293675933,"Su nothing else matter ti saluto amore mio.....
Proprio nulla ha importanza senza te ...

Soffro a saperti con lui in questo giorno per voi speciale ....

Soffro a non poterti stringere.... soffro a non saprei felice ... soffro perché non sono felice....

Ti ho dentro ....ti sento ....ti amo!


Ps: Domani vado a correre se non piove solito 7/8 del mattino metto ulivo nello stato per via libera...."
Ugz-8SB8fKPwESKRdAN4AaABAg,Gerald Bobi,1535293675943,The best song in the world
UgwestbYjc3ldtb5M-x4AaABAg,lafaeine,1535293675948,Bande de fils de put vos darone elle boivent du sprayt sa mère 😱😱😈✌👌💦
UgzQ0ZLgOj_b6AaZeuJ4AaABAg,Ricardo Zamora,1535293675955,inmortal esta cancion buenisima!!
UgzcQ8ny3ISs-gIYFjx4AaABAg,Yago Junior,1535293675958,Nothing Else Matters
Ugwo71BwGw4Y43ahrTt4AaABAg,Frank Landry,1535293675967,Metallica will Rock forever
Ugx49a8gf_1WqmS0J914AaABAg,antonio sergio Pinheiro,1535293675976,ok!
UgyTl9vbdByxK_wpagx4AaABAg,Jas Sianko,1535293675980,Nic więcej się nie liczy.
Ugzwxybz6e5L6qF3X9R4AaABAg,Максим Лесных,1535293675990,"просто супер, музыка на все времена"
Ugzks54tkc7norMBihN4AaABAg,yusuf sd,1535293675993,rock forever metallica turkey
Ugz4DR4omgc2iXJCR6d4AaABAg,Blacky 0,1535293676003,METALLICA
UgybduCmmohruxDsEvp4AaABAg,Blacky 0,1535293676013,2021?
Ugw3OB5fGDesApz4GO54AaABAg,likarma1,1535293676016,When real music is made it can be heard 4 ever!!!!
UgxLdubU68bwpLGXZ7Z4AaABAg,Антон Сейчасов,1535293678678,Боги музыки
UgyOWkk3lpof7qMb1f14AaABAg,Summer Ellis,1535293678689,Good  song 2018 x
UgwRwv2fIgZoTXbeztx4AaABAg,Mr Enigma,1535293678699,Sorrow and pain this track but ya know what? Nothing else matters! Metallica saved my life and I'm not a rocker!
UgzgVjFe3yrs56AUTJR4AaABAg,true Gamer M,1535293678708,Jude
UgxN9ck-CpaXtdq67nx4AaABAg,Jocelyn Valeska Martinez Olmedo,1535293678714,me hace volar .....
Ugzmz8jGr66K_1V-BSZ4AaABAg,Владимир Скиба,1535293678723,SUPER!
Ugyn9XjtMTCis_t7B8Z4AaABAg,Gabriel Dos Panchos,1535293678734,Ke zad eTa song
Ugy1K5UVkBXRh2udI114AaABAg,Abdullah Şahin,1535293678751,Hello turkeeyy😍😍
UgxyL7KYdyOzenA2bQ94AaABAg,Erik Daněk,1535293678766,This is Best song !! Slovakia !
UgxKcmhZKOz_NtHY3z54AaABAg,DAKO WHAAAT,1535293678784,Muito bom o ouvir
UgyLOTbYPW4I6YMHDaZ4AaABAg,Anny Caroliny,1535293678798,Cadê Os Brasileiro-Br Daqui?????
UgxOITZhVUENpT04MfB4AaABAg,Ever Chamorro,1535293678813,Me enamore de este tema <3 en pleno agosto de 2018
UgzZ_8AaSyDdHpoEvUZ4AaABAg,Laurence Thomas,1535293678827,De la part de peppppppy
Ugyd6cjQ_97YQei2axZ4AaABAg,Laurence Thomas,1535293678841,Pour mon ami Fabio rip
Ugxx0WoTghtnKAeifsl4AaABAg,Melinda Polyák,1535293678853,Well-cut diamond 😘😘😘
Ugw2yXAwk5iWOm24gXR4AaABAg,west side,1535293678866,"Супер,охуенная тема!!!!"
UgwrYWcQqTbXNcsKHSh4AaABAg,Renée Matte,1535293678874,La🐺 effrenée de belle musicalité  💖 la 🎼 🎹🎸🎷🎸🎹🎺avec MetallicaTV  via Metallica - Nothing Else Matters [Official MusicVideo]¸.•'**☆ ╰⊰✿ 🎻
UgzGbduYAgixPi8qoR54AaABAg,Саша Н,1535207278886,Класний трек для того часу
Ugy1W2ImdCeKwlJIoeZ4AaABAg,Punkk peaceandlove,1535207278905,"Adore Metallica, és una de les millors bandes de música del planeta, però quina mania en clavar-se en qui no li agrada. Per a gustos colors, amics/amigues. Si a tots ens agradara el mateix...quin problema. Seria més desitjable que tots tinguérem bons sentiments, ganes d'ajudar els demés i no llig tants comentaris respecte a la mancança d'aquestes virtuts. Respecteu i sereu respectats!"
UgwHyCvfdIyipKxGz_N4AaABAg,Mirko Pericic,1535207278908,"…. 23 for all have sinned and fall short of the glory of God, 24 being justified freely by His grace through the redemption that is in Christ Jesus, 25 whom God set forth as a propitiation by His blood, through faith, to demonstrate His righteousness, because in His forbearance God had passed over the sins that were previously committed, 26 to demonstrate at the present time His righteousness, that He might be just and the justifier of the one who has faith in Jesus.
16 For God so loved the world that He gave His only begotten Son, that whoever believes in Him should not perish but have everlasting life. 17 For God did not send His Son into the world to condemn the world, but that the world through Him might be saved..
18 “He who believes in Him is not condemned; but he who does not believe is condemned already, because he has not believed in the name of the only begotten Son of God. 19 And this is the condemnation, that the light has come into the world, and men loved darkness rather than light, because their deeds were evil. 20 For everyone practicing evil hates the light and does not come to the light, lest his deeds should be exposed. 21 But,  he who does the truth comes to the light, that his deeds may be clearly seen, that they have been done in God.”
36 He who believes in the Son has everlasting life; and he who does not believe the Son shall not see life, but the wrath of God abides on him.”… 23 For the wages of sin is death, but the gift of God is eternal life in Christ Jesus our Lord…3 For I delivered to you first of all that which I also received: that Christ died for our sins according to the Scriptures, 4 and that He was buried, and that He rose again the third day according to the Scriptures…17 Therefore, if anyone is in Christ, he is a new creation; old things have passed away; behold, all things have become new….21 Now I saw a new heaven and a new earth, for the first heaven and the first earth had passed away. Also there was no more sea. 2 Then I, John,[a] saw the holy city, New Jerusalem, coming down out of heaven from God, prepared as a bride adorned for her husband. 3 And I heard a loud voice from heaven saying, “Behold, the tabernacle of God is with men, and He will dwell with them, and they shall be His people. God Himself will be with them and be their God. 4 And God will wipe away every tear from their eyes; there shall be no more death, nor sorrow, nor crying. There shall be no more pain, for the former things have passed away.”
 “Eye has not seen, nor ear heard,  nor  have entered into the heart of man. The things which God has prepared for those who love Him….15 And anyone not found written in the Book of Life was cast into the lake of fire…Repent for the Kingdom of Heaven is near…Bible"
UgzJVMz4wSPLMCZayRF4AaABAg,ardingirl123,1535207283798,LOVE this song so much
UgzBhSBustBHw39kQdt4AaABAg,Carlos Antonio,1535207283807,"Quer dizer que na hora de gravar e tudo certinho sentadinho bonitinho direitinho instrumentos topy, tecnicas e istilos clasico!!!$$$$"
UgwJVthT5Q3huKtl8Eh4AaABAg,MARY WELLS,1535207283813,This is a very cool song; I love it!
UgyvZDTxO83cjhgBopl4AaABAg,Kittyintherain,1535207283821,This.. is.. Epic
UgzQJzRLt30Nd8LhV5J4AaABAg,kubs 2115,1535207283830,"now im 17, but my son need to hear it in future !"
UgyOItnhXPdX2joUuNR4AaABAg,chiken,1535207283833,Which country are you guys from?
Ugwydvt93AwetEsBJtl4AaABAg,Jody Scott,1535207283844,Jon bon jovi
UgyAwCmo4KUMJM7Iegx4AaABAg,Adson Santana,1535207283853,Aí sim top demais!!! 👍
UgzQInvxHYRaWTvwXnp4AaABAg,savannahcharliex,1535207283859,😝😝😝😝
UgwtpeomP93dFPHClUJ4AaABAg,Baard Kale,1535207283865,Music that last forever
UgyWSGYFs8K2BNW-dSl4AaABAg,Diego Ixcaya,1535207283874,"La que no le gusta es porque no ha vivido la musica ques un"" ARTE"""
